name_x;name_y;CoInvestments
Prinz Maximilian von und zu Liechtenstein;Tobias Bandel Sustainabi- lity Consulting UG (haftungsbeschrankt);1
Priyanka Das;AURA SAS;1
Priyanka Das;André Lanata;1
Priyanka Das;Antoine Pallois;1
Priyanka Das;Aperitus Limited;1
Priyanka Das;Artur Koop;1
Priyanka Das;BleM56 S.C.1.;1
Priyanka Das;Bruno Maisonnier;1
Priyanka Das;Cherry Ventures Fund IV GmbH & Co KG;1
Priyanka Das;Christian Dargnat;1
Priyanka Das;Deep Impact Investment Holding GmbH;1
Priyanka Das;EQT Ventures lI S.a r.l. SICAF-RAIF;1
Priyanka Das;FCPI Capital Invest PME 2019;1
Priyanka Das;FCPI Capital Invest PME 2020;1
Priyanka Das;FCPI Capital Invest PME 2021;1
Priyanka Das;FPCI Omnes Real Tech;1
Priyanka Das;Francesco Stortini;1
Priyanka Das;Geodesic S.A.S.;1
Priyanka Das;Habert Dassault Finance SAS;1
Priyanka Das;Héléne Huby;1
Priyanka Das;Interface Capital GmbH & Co. KG;1
Priyanka Das;Izzat Holdings Ltd.;1
Priyanka Das;Johannes Reijneveld;1
Priyanka Das;July Fund 22 GmbH & Co. KG;1
Priyanka Das;Karim Ganem;1
Priyanka Das;Lear Javiv;1
Priyanka Das;MHz2 Capital GmbH;1
Priyanka Das;Marc Postel-Vinay;1
Priyanka Das;Maru Winnacker;1
Priyanka Das;Najwa Naimy;1
Priyanka Das;Nils Bernhardt;1
Priyanka Das;Olivier Faure;1
Priyanka Das;Orbital Ventures S.C.A. SICAV-RAIF;1
Priyanka Das;Partech Entrepreneur Fund IV FPCI;1
Priyanka Das;Pierre Vinet;1
Priyanka Das;Pink Capital GmbH;1
Priyanka Das;Possible Ventures Il GmbH & Co KG;1
Priyanka Das;Prof. Dr. Dr. Ann-Kristin Achleitner;1
Priyanka Das;RRW Il Growth SLP;1
Priyanka Das;Romain Mabboux;1
Priyanka Das;Rymdkapital SPV TEC AB;1
Priyanka Das;SORIAK S.A.S.;1
Priyanka Das;Schlumberger Investment Services B.V.;1
Priyanka Das;Sebastien Ayton;1
Priyanka Das;Sebastien Reichstadt;1
Priyanka Das;Sonia Magniant;1
Priyanka Das;Temaris et associés SAS;1
Priyanka Das;The Nuga Trust;1
Priyanka Das;Thomas Nussmann;1
Priyanka Das;Vsquared Ventures GmbH & Co. KG;1
Priyanka Das;WMA Master VCC;1
Prof. Dr. Alexander Meyer;Alexander Meyer Management GmbH HRB 16497;1
Prof. Dr. Alexander Meyer;Ascenion GmbH Miinchen AG Miinchen;1
Prof. Dr. Alexander Meyer;Dr. Daniel Brüggemann;1
Prof. Dr. Alexander Meyer;Dr. Gabriele Laschinski;1
Prof. Dr. Alexander Meyer;Dr. Matthias Wei;1
Prof. Dr. Alexander Meyer;Dr. Stefan Golkowsky;1
Prof. Dr. Alexander Meyer;Florian Hoppe GmbH Berlin AG Charlottenburg;1
Prof. Dr. Alexander Meyer;GOA Capital GmbH Berlin AG Charlottenburg;1
Prof. Dr. Alexander Meyer;Giovanni Mita;1
Prof. Dr. Alexander Meyer;H6ppner Life Sciences Berlin AG Charlottenburg;1
Prof. Dr. Alexander Meyer;Hammer Biom KG Berlin AG Charlottenburg;1
Prof. Dr. Alexander Meyer;Kay Brosien;1
Prof. Dr. Alexander Meyer;Management GmbH;1
Prof. Dr. Alexander Meyer;Munin Vermégensverwaltungs GmbH HRB 242246 B;1
Prof. Dr. Alexander Meyer;Prof. Dr. Carsten Eickhoff;1
Prof. Dr. Alexander Meyer;Prof. Dr. Ivar Roots;1
Prof. Dr. Alexander Meyer;Santera GmbH Ratingen HRB 58162;1
Prof. Dr. Alexander Meyer;Stiftung Deutsches Herzzentrum Berlin;1
Prof. Dr. Alexander Meyer;VC Fonds Technologie Berlin GmbH HRB 111014B;1
Prof. Dr. Alexander Meyer;Virimeta Holding GmbH Leipzig HRB 41962;1
Prof. Dr. Alexander Meyer;uhf Finance GmbH HRB 18628;1
Prof. Dr. Alexander Meyer;wkcp UG (haftungsbeschränkt) Berlin AG Charlottenburg;1
Prof. Dr. Ann-Kristin Achleitner;Alexander Glatzle Holding UG (haftungsbeschrankt);1
Prof. Dr. Ann-Kristin Achleitner;Amadeus APEX Technology EuVECA GmbH & Co KG;1
Prof. Dr. Ann-Kristin Achleitner;Dr. Reichs6llner;1
Prof. Dr. Ann-Kristin Achleitner;Johannes Zeiher Holding UG (haftungsbeschrankt);1
Prof. Dr. Ann-Kristin Achleitner;Lukas Markus Wagner;1
Prof. Dr. Ann-Kristin Achleitner;Sebastian Blatt Holding UG (haftungsbeschrankt);1
Prof. Dr. Ann-Kristin Achleitner;Speedinvest EuVECA GmbH & Co.;1
Prof. Dr. Ann-Kristin Achleitner;Unternehmertum VC Fonds IllGmbH&Co.;1
Prof. Dr. Carsten Eickhoff;Alexander Meyer Management GmbH HRB 16497;1
Prof. Dr. Carsten Eickhoff;Ascenion GmbH Miinchen AG Miinchen;1
Prof. Dr. Carsten Eickhoff;Dr. Daniel Brüggemann;1
Prof. Dr. Carsten Eickhoff;Dr. Gabriele Laschinski;1
Prof. Dr. Carsten Eickhoff;Dr. Matthias Wei;1
Prof. Dr. Carsten Eickhoff;Dr. Stefan Golkowsky;1
Prof. Dr. Carsten Eickhoff;Florian Hoppe GmbH Berlin AG Charlottenburg;1
Prof. Dr. Carsten Eickhoff;GOA Capital GmbH Berlin AG Charlottenburg;1
Prof. Dr. Carsten Eickhoff;Giovanni Mita;1
Prof. Dr. Carsten Eickhoff;H6ppner Life Sciences Berlin AG Charlottenburg;1
Prof. Dr. Carsten Eickhoff;Hammer Biom KG Berlin AG Charlottenburg;1
Prof. Dr. Carsten Eickhoff;Kay Brosien;1
Prof. Dr. Carsten Eickhoff;Management GmbH;1
Prof. Dr. Carsten Eickhoff;Munin Vermégensverwaltungs GmbH HRB 242246 B;1
Prof. Dr. Carsten Eickhoff;Prof. Dr. Alexander Meyer;1
Prof. Dr. Carsten Eickhoff;Prof. Dr. Ivar Roots;1
Prof. Dr. Carsten Eickhoff;Santera GmbH Ratingen HRB 58162;1
Prof. Dr. Carsten Eickhoff;Stiftung Deutsches Herzzentrum Berlin;1
Prof. Dr. Carsten Eickhoff;VC Fonds Technologie Berlin GmbH HRB 111014B;1
Prof. Dr. Carsten Eickhoff;Virimeta Holding GmbH Leipzig HRB 41962;1
Prof. Dr. Carsten Eickhoff;uhf Finance GmbH HRB 18628;1
Prof. Dr. Carsten Eickhoff;wkcp UG (haftungsbeschränkt) Berlin AG Charlottenburg;1
Prof. Dr. Dr. Ann-Kristin Achleitner;AURA SAS;1
Prof. Dr. Dr. Ann-Kristin Achleitner;André Lanata;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Antoine Pallois;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Aperitus Limited;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Artur Koop;1
Prof. Dr. Dr. Ann-Kristin Achleitner;BleM56 S.C.1.;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Bruno Maisonnier;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Cherry Ventures Fund IV GmbH & Co KG;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Christian Dargnat;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Deep Impact Investment Holding GmbH;1
Prof. Dr. Dr. Ann-Kristin Achleitner;EQT Ventures lI S.a r.l. SICAF-RAIF;1
Prof. Dr. Dr. Ann-Kristin Achleitner;FCPI Capital Invest PME 2019;1
Prof. Dr. Dr. Ann-Kristin Achleitner;FCPI Capital Invest PME 2020;1
Prof. Dr. Dr. Ann-Kristin Achleitner;FCPI Capital Invest PME 2021;1
Prof. Dr. Dr. Ann-Kristin Achleitner;FPCI Omnes Real Tech;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Francesco Stortini;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Geodesic S.A.S.;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Habert Dassault Finance SAS;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Héléne Huby;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Interface Capital GmbH & Co. KG;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Izzat Holdings Ltd.;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Johannes Reijneveld;1
Prof. Dr. Dr. Ann-Kristin Achleitner;July Fund 22 GmbH & Co. KG;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Karim Ganem;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Lear Javiv;1
Prof. Dr. Dr. Ann-Kristin Achleitner;MHz2 Capital GmbH;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Marc Postel-Vinay;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Maru Winnacker;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Najwa Naimy;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Nils Bernhardt;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Olivier Faure;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Orbital Ventures S.C.A. SICAV-RAIF;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Partech Entrepreneur Fund IV FPCI;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Pierre Vinet;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Pink Capital GmbH;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Possible Ventures Il GmbH & Co KG;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Priyanka Das;1
Prof. Dr. Dr. Ann-Kristin Achleitner;RRW Il Growth SLP;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Romain Mabboux;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Rymdkapital SPV TEC AB;1
Prof. Dr. Dr. Ann-Kristin Achleitner;SORIAK S.A.S.;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Schlumberger Investment Services B.V.;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Sebastien Ayton;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Sebastien Reichstadt;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Sonia Magniant;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Temaris et associés SAS;1
Prof. Dr. Dr. Ann-Kristin Achleitner;The Nuga Trust;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Thomas Nussmann;1
Prof. Dr. Dr. Ann-Kristin Achleitner;Vsquared Ventures GmbH & Co. KG;1
Prof. Dr. Dr. Ann-Kristin Achleitner;WMA Master VCC;1
Prof. Dr. Enrique Solano;DV Verwaltung UG (haftungsbeschrankt);1
Prof. Dr. Enrique Solano;Entrada Ventures II B, LLC;1
Prof. Dr. Enrique Solano;First Momentum Ventures Fund II GmbH & Co. KG;1
Prof. Dr. Enrique Solano;Milliways Holding UG (haftungsbeschrankt);1
Prof. Dr. Enrique Solano;QUANTONATION 1 FPCI;1
Prof. Dr. Gerald Martin Werner Huber;Alexander Ludwig Friedrich Christian Fuchs;1
Prof. Dr. Gerald Martin Werner Huber;Bertold Mathias Wagner;1
Prof. Dr. Gerald Martin Werner Huber;Bramlage Lifesciences GmbH;1
Prof. Dr. Gerald Martin Werner Huber;Christian Orsinger;1
Prof. Dr. Gerald Martin Werner Huber;Companisto Trust Service XVII GmbH;1
Prof. Dr. Gerald Martin Werner Huber;Dr. Alfred Heinrich Georg Spieker;1
Prof. Dr. Gerald Martin Werner Huber;Dr. Arthur Steinmetz;1
Prof. Dr. Gerald Martin Werner Huber;Frank Thomas Trinkaus;1
Prof. Dr. Gerald Martin Werner Huber;Gerrit Jörg Arends;1
Prof. Dr. Gerald Martin Werner Huber;Indigo8 GmbH;1
Prof. Dr. Gerald Martin Werner Huber;Jan Arne Tegtmeier;1
Prof. Dr. Gerald Martin Werner Huber;Johannes Menelaus Ruopp;1
Prof. Dr. Gerald Martin Werner Huber;Kerstin Heike von Diemar;1
Prof. Dr. Gerald Martin Werner Huber;Merk MIC GmbH;1
Prof. Dr. Gerald Martin Werner Huber;Nika Norr;1
Prof. Dr. Gerald Martin Werner Huber;Pelle Maerkedahl Larsen;1
Prof. Dr. Gerald Martin Werner Huber;Preußische Stiftungsdirektion Berlin GmbH;1
Prof. Dr. Gerald Martin Werner Huber;Reto Rilegg;1
Prof. Dr. Gerald Martin Werner Huber;Richard Markus Wolfgang Fobo;1
Prof. Dr. Gerald Martin Werner Huber;Robert Helmut Glaser;1
Prof. Dr. Gerald Martin Werner Huber;Stefan Kilian;1
Prof. Dr. Gerald Martin Werner Huber;Sunconergy GmbH;1
Prof. Dr. Gerald Martin Werner Huber;Thorsten Fritz Herbert Drescher;1
Prof. Dr. Gerald Martin Werner Huber;Wolfgang Schmidt;1
Prof. Dr. Gerald Martin Werner Huber;acmaios GmbH;1
Prof. Dr. Gerald Martin Werner Huber;eastWest Venture Capital GmbH;1
Prof. Dr. Gerald Martin Werner Huber;rheinaue Invest GmbH;1
Prof. Dr. Hartmut Spliethoff;DG Beteiligungs-GmbH;1
Prof. Dr. Hartmut Spliethoff;Doral Energy - Tech Ventures Limited Partnership;1
Prof. Dr. Hartmut Spliethoff;Extantia Climate Flagship II GmbH & Co. KG;1
Prof. Dr. Hartmut Spliethoff;FF Energy Vertures UG (haftungsbeschrankt);1
Prof. Dr. Hartmut Spliethoff;JCS Beteiligungs-GmbH;1
Prof. Dr. Hartmut Spliethoff;JW Energy Vertures UG (haftungsbeschrankt);1
Prof. Dr. Hartmut Spliethoff;LP Energy Vertures UG (haftungsbeschrankt);1
Prof. Dr. Hartmut Spliethoff;LW Capital GmbH;1
Prof. Dr. Hartmut Spliethoff;MH Energy Vertures UG (haftungsbeschrankt);1
Prof. Dr. Hartmut Spliethoff;Michael Achtelik Beteiligungsgesellschaft mbH;1
Prof. Dr. Hartmut Spliethoff;Possible Ventures II GmbH & Co. KG;1
Prof. Dr. Hartmut Spliethoff;Prof. Dr. Matthias Gaderer;1
Prof. Dr. Hartmut Spliethoff;SH Energy Vertures UG (haftungsbeschrankt);1
Prof. Dr. Ivar Roots;Alexander Meyer Management GmbH HRB 16497;1
Prof. Dr. Ivar Roots;Ascenion GmbH Miinchen AG Miinchen;1
Prof. Dr. Ivar Roots;Dr. Daniel Brüggemann;1
Prof. Dr. Ivar Roots;Dr. Gabriele Laschinski;1
Prof. Dr. Ivar Roots;Dr. Matthias Wei;1
Prof. Dr. Ivar Roots;Dr. Stefan Golkowsky;1
Prof. Dr. Ivar Roots;Florian Hoppe GmbH Berlin AG Charlottenburg;1
Prof. Dr. Ivar Roots;GOA Capital GmbH Berlin AG Charlottenburg;1
Prof. Dr. Ivar Roots;Giovanni Mita;1
Prof. Dr. Ivar Roots;H6ppner Life Sciences Berlin AG Charlottenburg;1
Prof. Dr. Ivar Roots;Hammer Biom KG Berlin AG Charlottenburg;1
Prof. Dr. Ivar Roots;Kay Brosien;1
Prof. Dr. Ivar Roots;Management GmbH;1
Prof. Dr. Ivar Roots;Munin Vermégensverwaltungs GmbH HRB 242246 B;1
Prof. Dr. Ivar Roots;Prof. Dr. Alexander Meyer;1
Prof. Dr. Ivar Roots;Prof. Dr. Carsten Eickhoff;1
Prof. Dr. Ivar Roots;Santera GmbH Ratingen HRB 58162;1
Prof. Dr. Ivar Roots;Stiftung Deutsches Herzzentrum Berlin;1
Prof. Dr. Ivar Roots;VC Fonds Technologie Berlin GmbH HRB 111014B;1
Prof. Dr. Ivar Roots;Virimeta Holding GmbH Leipzig HRB 41962;1
Prof. Dr. Ivar Roots;uhf Finance GmbH HRB 18628;1
Prof. Dr. Ivar Roots;wkcp UG (haftungsbeschränkt) Berlin AG Charlottenburg;1
Prof. Dr. Julio Salinas;Prof. Dr. Ralf Reski;1
Prof. Dr. Julio Salinas;STOCO 10 GmbH;1
Prof. Dr. Julio Salinas;eleva GmbH;1
Prof. Dr. Matthias Gaderer;DG Beteiligungs-GmbH;1
Prof. Dr. Matthias Gaderer;Doral Energy - Tech Ventures Limited Partnership;1
Prof. Dr. Matthias Gaderer;Extantia Climate Flagship II GmbH & Co. KG;1
Prof. Dr. Matthias Gaderer;FF Energy Vertures UG (haftungsbeschrankt);1
Prof. Dr. Matthias Gaderer;JCS Beteiligungs-GmbH;1
Prof. Dr. Matthias Gaderer;JW Energy Vertures UG (haftungsbeschrankt);1
Prof. Dr. Matthias Gaderer;LP Energy Vertures UG (haftungsbeschrankt);1
Prof. Dr. Matthias Gaderer;LW Capital GmbH;1
Prof. Dr. Matthias Gaderer;MH Energy Vertures UG (haftungsbeschrankt);1
Prof. Dr. Matthias Gaderer;Michael Achtelik Beteiligungsgesellschaft mbH;1
Prof. Dr. Matthias Gaderer;Possible Ventures II GmbH & Co. KG;1
Prof. Dr. Matthias Gaderer;Prof. Dr. Hartmut Spliethoff;1
Prof. Dr. Matthias Gaderer;SH Energy Vertures UG (haftungsbeschrankt);1
Prof. Dr. Ralf Reski;Prof. Dr. Julio Salinas;1
Prof. Dr. Ralf Reski;STOCO 10 GmbH;1
Prof. Dr. Ralf Reski;eleva GmbH;1
Prof. Dr. Stephan Axel Sieber;Boehringer Ingelheim Venture Fund GmbH;1
Prof. Dr. Stephan Axel Sieber;High-Tech Gründerfonds IV GmbH & Co. KG;1
Prof. Dr. Stephan Axel Sieber;Macsics Vermégensverwaltung UG (haftungsbeschränkt);1
Prof. Dr. Stephan Axel Sieber;Swanlake Management GmbH;1
Prof. Dr. med.;Felix Nensa;1
Prof. Dr. med.;Fricke Beteiligungs-gesellschaft mbH;1
Prof. Dr. med.;HIAF GmbH;1
Prof. Dr. med.;LFE Technology UG;1
Prof. Dr. med.;Paeon UG;1
Project A Ventures IV GmbH & Co. KG;Dr. Sebastian Seemann;1
Project A Ventures IV GmbH & Co. KG;Ivor van Dartel;1
Project A Ventures IV GmbH & Co. KG;Kupke GmbH;1
Project A Ventures IV GmbH & Co. KG;Vsquared Ventures | GmbH & Co. KG;1
Project A Ventures Ill GmbH & Co. KG;Aeonda UG (haftungsbeschrankt);1
Project A Ventures Ill GmbH & Co. KG;Aksakal Ventures GmbH;1
Project A Ventures Ill GmbH & Co. KG;Alexander Argyros;1
Project A Ventures Ill GmbH & Co. KG;Atlantic Food Labs Fund GmbH & Co. KG;1
Project A Ventures Ill GmbH & Co. KG;Atlantic Food Labs Vintage GmbH & Co. KG;1
Project A Ventures Ill GmbH & Co. KG;BSWGE Investment UG (haftungsbeschränkt);1
Project A Ventures Ill GmbH & Co. KG;Blue Impact Ventures UG (haftungsbeschrankt);1
Project A Ventures Ill GmbH & Co. KG;Booom Capital GmbH;1
Project A Ventures Ill GmbH & Co. KG;Caspar Wahler;1
Project A Ventures Ill GmbH & Co. KG;Creandum V, L.P;1
Project A Ventures Ill GmbH & Co. KG;Delta Force AG;1
Project A Ventures Ill GmbH & Co. KG;Dominik Clemens Kleine;1
Project A Ventures Ill GmbH & Co. KG;ELYDEN Capital UG (haftungsbeschrankt);1
Project A Ventures Ill GmbH & Co. KG;Eleven Eleven Foundation;1
Project A Ventures Ill GmbH & Co. KG;F-LOG Ventures GmbH & Co.KG;1
Project A Ventures Ill GmbH & Co. KG;Fahning Ventures UG (haftungsbeschrankt);1
Project A Ventures Ill GmbH & Co. KG;Faster Future GmbH & Co. KG;1
Project A Ventures Ill GmbH & Co. KG;Fear of Missing Out AB;1
Project A Ventures Ill GmbH & Co. KG;Felipe Navio Garcia;1
Project A Ventures Ill GmbH & Co. KG;Fluss des Lebens GmbH;1
Project A Ventures Ill GmbH & Co. KG;Force Ventures [V UG (haftungsbeschrankt);1
Project A Ventures Ill GmbH & Co. KG;Goldfinger Investment Holding GmbH;1
Project A Ventures Ill GmbH & Co. KG;Gudorf Holdings UG (haftungsbeschrankt);1
Project A Ventures Ill GmbH & Co. KG;Humboldt Ventures LLC;1
Project A Ventures Ill GmbH & Co. KG;K16-Boxwood UG (haftungsbeschränkt);1
Project A Ventures Ill GmbH & Co. KG;Kameam UG (haftangsbesehrinkt);1
Project A Ventures Ill GmbH & Co. KG;MANI Ventures UG (haftungsbeschrankt);1
Project A Ventures Ill GmbH & Co. KG;One Twa Ventures UG (haftungshesehrinks);1
Project A Ventures Ill GmbH & Co. KG;Oz Ventures UG (haftungsbeschrankt);1
Project A Ventures Ill GmbH & Co. KG;PK Projects GmbH;1
Project A Ventures Ill GmbH & Co. KG;Pineapple Ventures UG (haftungsbeschrankt);1
Project A Ventures Ill GmbH & Co. KG;Puntopoleio UG (haftungsbeschrankt);1
Project A Ventures Ill GmbH & Co. KG;Push Creative Ventures GmbH;1
Project A Ventures Ill GmbH & Co. KG;Ronny Shibley;1
Project A Ventures Ill GmbH & Co. KG;Rumburg Capital UG (haftungsbeschrinkt);1
Project A Ventures Ill GmbH & Co. KG;S.W. Projects GmbH;1
Project A Ventures Ill GmbH & Co. KG;SEK Ventures GmbH;1
Project A Ventures Ill GmbH & Co. KG;Shorea Ventures GmbH;1
Project A Ventures Ill GmbH & Co. KG;Siobhan Brewster;1
Project A Ventures Ill GmbH & Co. KG;Steelhorse Capital GmbH;1
Project A Ventures Ill GmbH & Co. KG;THOR Ventures Berlin GmbH;1
Project A Ventures Ill GmbH & Co. KG;Triotor Betciligungs GmbH;1
Puntopoleio UG (haftungsbeschrankt);Aeonda UG (haftungsbeschrankt);1
Puntopoleio UG (haftungsbeschrankt);Aksakal Ventures GmbH;1
Puntopoleio UG (haftungsbeschrankt);Alexander Argyros;1
Puntopoleio UG (haftungsbeschrankt);Atlantic Food Labs Fund GmbH & Co. KG;1
Puntopoleio UG (haftungsbeschrankt);Atlantic Food Labs Vintage GmbH & Co. KG;1
Puntopoleio UG (haftungsbeschrankt);BSWGE Investment UG (haftungsbeschränkt);1
Puntopoleio UG (haftungsbeschrankt);Blue Impact Ventures UG (haftungsbeschrankt);1
Puntopoleio UG (haftungsbeschrankt);Booom Capital GmbH;1
Puntopoleio UG (haftungsbeschrankt);Caspar Wahler;1
Puntopoleio UG (haftungsbeschrankt);Creandum V, L.P;1
Puntopoleio UG (haftungsbeschrankt);Delta Force AG;1
Puntopoleio UG (haftungsbeschrankt);Dominik Clemens Kleine;1
Puntopoleio UG (haftungsbeschrankt);ELYDEN Capital UG (haftungsbeschrankt);1
Puntopoleio UG (haftungsbeschrankt);Eleven Eleven Foundation;1
Puntopoleio UG (haftungsbeschrankt);F-LOG Ventures GmbH & Co.KG;1
Puntopoleio UG (haftungsbeschrankt);Fahning Ventures UG (haftungsbeschrankt);1
Puntopoleio UG (haftungsbeschrankt);Faster Future GmbH & Co. KG;1
Puntopoleio UG (haftungsbeschrankt);Fear of Missing Out AB;1
Puntopoleio UG (haftungsbeschrankt);Felipe Navio Garcia;1
Puntopoleio UG (haftungsbeschrankt);Fluss des Lebens GmbH;1
Puntopoleio UG (haftungsbeschrankt);Force Ventures [V UG (haftungsbeschrankt);1
Puntopoleio UG (haftungsbeschrankt);Goldfinger Investment Holding GmbH;1
Puntopoleio UG (haftungsbeschrankt);Gudorf Holdings UG (haftungsbeschrankt);1
Puntopoleio UG (haftungsbeschrankt);Humboldt Ventures LLC;1
Puntopoleio UG (haftungsbeschrankt);K16-Boxwood UG (haftungsbeschränkt);1
Puntopoleio UG (haftungsbeschrankt);Kameam UG (haftangsbesehrinkt);1
Puntopoleio UG (haftungsbeschrankt);MANI Ventures UG (haftungsbeschrankt);1
Puntopoleio UG (haftungsbeschrankt);One Twa Ventures UG (haftungshesehrinks);1
Puntopoleio UG (haftungsbeschrankt);Oz Ventures UG (haftungsbeschrankt);1
Puntopoleio UG (haftungsbeschrankt);PK Projects GmbH;1
Puntopoleio UG (haftungsbeschrankt);Pineapple Ventures UG (haftungsbeschrankt);1
Puntopoleio UG (haftungsbeschrankt);Project A Ventures Ill GmbH & Co. KG;1
Puntopoleio UG (haftungsbeschrankt);Push Creative Ventures GmbH;1
Puntopoleio UG (haftungsbeschrankt);Ronny Shibley;1
Puntopoleio UG (haftungsbeschrankt);Rumburg Capital UG (haftungsbeschrinkt);1
Puntopoleio UG (haftungsbeschrankt);S.W. Projects GmbH;1
Puntopoleio UG (haftungsbeschrankt);SEK Ventures GmbH;1
Puntopoleio UG (haftungsbeschrankt);Shorea Ventures GmbH;1
Puntopoleio UG (haftungsbeschrankt);Siobhan Brewster;1
Puntopoleio UG (haftungsbeschrankt);Steelhorse Capital GmbH;1
Puntopoleio UG (haftungsbeschrankt);THOR Ventures Berlin GmbH;1
Puntopoleio UG (haftungsbeschrankt);Triotor Betciligungs GmbH;1
Push Creative Ventures GmbH;Aeonda UG (haftungsbeschrankt);1
Push Creative Ventures GmbH;Aksakal Ventures GmbH;1
Push Creative Ventures GmbH;Alexander Argyros;1
Push Creative Ventures GmbH;Atlantic Food Labs Fund GmbH & Co. KG;1
Push Creative Ventures GmbH;Atlantic Food Labs Vintage GmbH & Co. KG;1
Push Creative Ventures GmbH;BSWGE Investment UG (haftungsbeschränkt);1
Push Creative Ventures GmbH;Blue Impact Ventures UG (haftungsbeschrankt);1
Push Creative Ventures GmbH;Booom Capital GmbH;1
Push Creative Ventures GmbH;Caspar Wahler;1
Push Creative Ventures GmbH;Creandum V, L.P;1
Push Creative Ventures GmbH;Delta Force AG;1
Push Creative Ventures GmbH;Dominik Clemens Kleine;1
Push Creative Ventures GmbH;ELYDEN Capital UG (haftungsbeschrankt);1
Push Creative Ventures GmbH;Eleven Eleven Foundation;1
Push Creative Ventures GmbH;F-LOG Ventures GmbH & Co.KG;1
Push Creative Ventures GmbH;Fahning Ventures UG (haftungsbeschrankt);1
Push Creative Ventures GmbH;Faster Future GmbH & Co. KG;1
Push Creative Ventures GmbH;Fear of Missing Out AB;1
Push Creative Ventures GmbH;Felipe Navio Garcia;1
Push Creative Ventures GmbH;Fluss des Lebens GmbH;1
Push Creative Ventures GmbH;Force Ventures [V UG (haftungsbeschrankt);1
Push Creative Ventures GmbH;Goldfinger Investment Holding GmbH;1
Push Creative Ventures GmbH;Gudorf Holdings UG (haftungsbeschrankt);1
Push Creative Ventures GmbH;Humboldt Ventures LLC;1
Push Creative Ventures GmbH;K16-Boxwood UG (haftungsbeschränkt);1
Push Creative Ventures GmbH;Kameam UG (haftangsbesehrinkt);1
Push Creative Ventures GmbH;MANI Ventures UG (haftungsbeschrankt);1
Push Creative Ventures GmbH;One Twa Ventures UG (haftungshesehrinks);1
Push Creative Ventures GmbH;Oz Ventures UG (haftungsbeschrankt);1
Push Creative Ventures GmbH;PK Projects GmbH;1
Push Creative Ventures GmbH;Pineapple Ventures UG (haftungsbeschrankt);1
Push Creative Ventures GmbH;Project A Ventures Ill GmbH & Co. KG;1
Push Creative Ventures GmbH;Puntopoleio UG (haftungsbeschrankt);1
Push Creative Ventures GmbH;Ronny Shibley;1
Push Creative Ventures GmbH;Rumburg Capital UG (haftungsbeschrinkt);1
Push Creative Ventures GmbH;S.W. Projects GmbH;1
Push Creative Ventures GmbH;SEK Ventures GmbH;1
Push Creative Ventures GmbH;Shorea Ventures GmbH;1
Push Creative Ventures GmbH;Siobhan Brewster;1
Push Creative Ventures GmbH;Steelhorse Capital GmbH;1
Push Creative Ventures GmbH;THOR Ventures Berlin GmbH;1
Push Creative Ventures GmbH;Triotor Betciligungs GmbH;1
QAware GmbH;Friedel Healthcare Consulting GmbH;1
QAware GmbH;M. Eimer Invest GmbH;1
QAware GmbH;MyNils GmbH;1
QAware GmbH;Sven FloRmann GmbH;1
QAware GmbH;WCap GmbH;1
QAware GmbH;Wolfquadrat GmbH;1
QUANTONATION 1 FPCI;DV Verwaltung UG (haftungsbeschrankt);1
QUANTONATION 1 FPCI;Entrada Ventures II B, LLC;1
QUANTONATION 1 FPCI;First Momentum Ventures Fund II GmbH & Co. KG;1
